,actions_id,actions_tx_hash,actions_timestamp,actions_action_type,actions_amount,actions_transfer_amount,actions_transfer_sender_id,actions_transfer_sender_holdings,actions_transfer_receiver_id,actions_transfer_receiver_holdings
289,OTHER-ce51ecfa82f8a3c28fa075d69d917ddf6e1f8cb0ece7df22d9e799ab3b87c390,ce51ecfa82f8a3c28fa075d69d917ddf6e1f8cb0ece7df22d9e799ab3b87c390,1615236158,OTHER,,,0x,0.0,0x,0.0
290,OTHER-321d13d25689e9464108eaf47bb326235a471f60c55cdcfb5908442f8754a112,321d13d25689e9464108eaf47bb326235a471f60c55cdcfb5908442f8754a112,1615236158,OTHER,,,0x,0.0,0x,0.0
291,WRAP-aa0c0d8338cf71558fdd9c9b788aeb5031172044197501075565157f9c24bb94,aa0c0d8338cf71558fdd9c9b788aeb5031172044197501075565157f9c24bb94,1615236025,WRAP,100863107045161120932,100863107045161120932,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x5ade40e345817b739b91c6b4615efce87f9d7c57,45161120932.0
292,WRAP-87c7a9324d7fc4bbcc13a5a289ae1c0bf3438474fe3406149cd6bc1fa1b8919b,87c7a9324d7fc4bbcc13a5a289ae1c0bf3438474fe3406149cd6bc1fa1b8919b,1615235933,WRAP,744560337439673628,744560337439673628,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x239f014cfc39ba2217cbe985c5c5357e7e73198a,0.0
293,OTHER-f81d6991afa33a39dc5fc532c90b6bd66386123b2126f584407805719a6e8964,f81d6991afa33a39dc5fc532c90b6bd66386123b2126f584407805719a6e8964,1615235933,OTHER,,,0x,0.0,0x,0.0
294,WRAP-fc28d5b50461cde17c567c75641a20ba43435af46af3be3de1fc19f0cf7175de,fc28d5b50461cde17c567c75641a20ba43435af46af3be3de1fc19f0cf7175de,1615235932,WRAP,992747116586231505,992747116586231505,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xa9befffe0061866e240cbbed7e2572c48941b2db,0.0
295,WRAP-f44f86a0a1b1280e2c610ed2becb24d82666861663909c55c20e78f2bbf47463,f44f86a0a1b1280e2c610ed2becb24d82666861663909c55c20e78f2bbf47463,1615235922,WRAP,23281709806998333773,23281709806998333773,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xba3d14a79340cb1eac61f8ddd0a56f4624db0e0d,0.0
296,WRAP-32fb2137946eaa2f77b33587e3a55f44c49e34f8983dd47c377b279c71957b59,32fb2137946eaa2f77b33587e3a55f44c49e34f8983dd47c377b279c71957b59,1615235879,WRAP,10920218282448546557,10920218282448546557,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xe71ba8ec2fa3dc20de946b84ceaa243ae7ccf2fb,10000000000000.0
297,OTHER-ca7c6cc9772918a3ad8154670da15b55f873e971679deb21c6df538fd5a8500c,ca7c6cc9772918a3ad8154670da15b55f873e971679deb21c6df538fd5a8500c,1615235868,OTHER,,,0x,0.0,0x,0.0
298,OTHER-1def0d3049d8cb7a8dd9dd7cfec2dc8b09cd784f18ce1767506c9930e1369cb5,1def0d3049d8cb7a8dd9dd7cfec2dc8b09cd784f18ce1767506c9930e1369cb5,1615235868,OTHER,,,0x,0.0,0x,0.0
299,OTHER-5a2239a20a7f80eb1bee3a0cbf5fb575ebf6af1400692d9fc540e4df476aeb7c,5a2239a20a7f80eb1bee3a0cbf5fb575ebf6af1400692d9fc540e4df476aeb7c,1615235847,OTHER,,,0x,0.0,0x,0.0
300,OTHER-80153bbc1db054e64f7e9152b8a1e9158b6d7e93a5ef8ed105c7bced8d355288,80153bbc1db054e64f7e9152b8a1e9158b6d7e93a5ef8ed105c7bced8d355288,1615235751,OTHER,,,0x,0.0,0x,0.0
301,WRAP-fa0e0dc23bf45e121171398b158f9bc26cf78e9a3722e2c4ee382ec005a838dd,fa0e0dc23bf45e121171398b158f9bc26cf78e9a3722e2c4ee382ec005a838dd,1615235716,WRAP,10225295300838184503,10225295300838184503,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x9b0c19000a8631c1f555bb365bde308384e4f2ff,0.0
302,WRAP-132a337cbfc8823bbe8f725739f07a5a72aa1eff0ea9e4eb3206354ad91ec00f,132a337cbfc8823bbe8f725739f07a5a72aa1eff0ea9e4eb3206354ad91ec00f,1615235689,WRAP,68860910994887362129,68860910994887362129,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x4e475640967781afc29d3c8aafae4ffc041710b7,0.0
303,WRAP-0a152ac880ca57713418e14043492f5e244138f5c02ba7701feb16be802009b2,0a152ac880ca57713418e14043492f5e244138f5c02ba7701feb16be802009b2,1615235664,WRAP,30675885902514553511,30675885902514553511,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xdd01596074fa8e2a2f84d10d89090ae4543ea20b,1885902514553511.0
304,OTHER-f399e49d46da05b7202b730314d1f233e33c2da3878e610174837e3674fedc43,f399e49d46da05b7202b730314d1f233e33c2da3878e610174837e3674fedc43,1615235655,OTHER,,,0x,0.0,0x,0.0
305,WRAP-21af0b3e595bf437fa4d7baaa70de74a6f5190c63ca174aa4b5f319b6793d8a8,21af0b3e595bf437fa4d7baaa70de74a6f5190c63ca174aa4b5f319b6793d8a8,1615235553,WRAP,24818677914655787631,24818677914655787631,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x275b2edbc7c4413dbecff9ef37ba9214758e3b13,3976325004766416.0
306,WRAP-e15a4e14ee02bcaad93a768fdd00a17b3160ca6c067272cd8075792ea1dbf4f9,e15a4e14ee02bcaad93a768fdd00a17b3160ca6c067272cd8075792ea1dbf4f9,1615235507,WRAP,89049416357784966020,89049416357784966020,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xe1e2a52a21226ba37f28ba6cdf59f20156798f94,4711658623150523.0
307,WRAP-16e3eda0aa824e7d1faeb91c8b64442896c9c1f0b31f675eb2d673370f2004ca,16e3eda0aa824e7d1faeb91c8b64442896c9c1f0b31f675eb2d673370f2004ca,1615235501,WRAP,1985494233172463010,1985494233172463010,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x99c16d5f932ceccfaf53143e85ae18f03256205d,0.0
308,OTHER-9320898fc029613c73c77c125189a7da08ceda55af555f8800d4e3142eeedba9,9320898fc029613c73c77c125189a7da08ceda55af555f8800d4e3142eeedba9,1615235409,OTHER,,,0x,0.0,0x,0.0
309,OTHER-7c05ad7a9221653e1f197cca5cf2fe876d4e398bed9386e8c8796549a54e9ec4,7c05ad7a9221653e1f197cca5cf2fe876d4e398bed9386e8c8796549a54e9ec4,1615235059,OTHER,,,0x,0.0,0x,0.0
310,OTHER-cdec2370243643b753c9581dbfcf2f3ed74179659d3c268f686fd94f67211a42,cdec2370243643b753c9581dbfcf2f3ed74179659d3c268f686fd94f67211a42,1615235042,OTHER,,,0x,0.0,0x,0.0
311,WRAP-55b5b9a062d31666ad3081863cfb34decae2b32428c92af354e143f91e23f15d,55b5b9a062d31666ad3081863cfb34decae2b32428c92af354e143f91e23f15d,1615235033,WRAP,11118767705765792858,11118767705765792858,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xdd4bc51496dc93a0c47008e820e0d80745476f22,0.0
312,WRAP-8da2a52f3676fd0eccac01302eb00a323ba8e8550aedd6aabacbfa604c6b1a3e,8da2a52f3676fd0eccac01302eb00a323ba8e8550aedd6aabacbfa604c6b1a3e,1615234906,WRAP,1786944809855216709,1786944809855216709,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x9581f442075eef408bd5e560cca77fcf598f601e,0.0
313,WRAP-9344765ba8bda9966dcd0d51ad3bb4f0554425b36853731577ec8ef9b0a9b6f5,9344765ba8bda9966dcd0d51ad3bb4f0554425b36853731577ec8ef9b0a9b6f5,1615234896,WRAP,9927471165862315052,9927471165862315052,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x84677c9949f95416ef54352eba23c0f97f08f5d8,0.0
314,WRAP-18c6d3536cf809017d24f2a0f8805affa622b4e314a304b67b85b974972fdd4e,18c6d3536cf809017d24f2a0f8805affa622b4e314a304b67b85b974972fdd4e,1615234816,WRAP,794197693268985204,794197693268985204,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x9581f442075eef408bd5e560cca77fcf598f601e,0.0
315,WRAP-913b9bc5815c4022571d1ed1307a89a9cd8adcd43d469167b118947d695d83c1,913b9bc5815c4022571d1ed1307a89a9cd8adcd43d469167b118947d695d83c1,1615234784,WRAP,9927471165862315052,9927471165862315052,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x32254b28f793cc18b3575c86c61fe3d7421cbbef,0.0
316,OTHER-ae98691da6cddf496cdd9f8db4aa05e35840081087185c4892e1366b88c549bf,ae98691da6cddf496cdd9f8db4aa05e35840081087185c4892e1366b88c549bf,1615229391,OTHER,,,0x,0.0,0x,0.0
317,OTHER-e3d6fcfe87bb1d5931c83c018e350a6ccc9acd5187ef03dc4450ef5f257ecdf5,e3d6fcfe87bb1d5931c83c018e350a6ccc9acd5187ef03dc4450ef5f257ecdf5,1615199706,OTHER,,,0x,0.0,0x,0.0
318,WRAP-00d1fb817b629cdca3c1f47f333075f73078a35c444c4f74cf035da6e7171469,00d1fb817b629cdca3c1f47f333075f73078a35c444c4f74cf035da6e7171469,1615199177,WRAP,49648117673446200,49648117673446200,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x00444797ba158a7bdb8302e72da98dcbccef0fbc,0.0
319,OTHER-bf38186b7c595c26faeb09ef6bed7a182b8987cf78900924077735ad6f285dcd,bf38186b7c595c26faeb09ef6bed7a182b8987cf78900924077735ad6f285dcd,1615176516,OTHER,,,0x,0.0,0x,0.0
320,WRAP-c9f8969a805526b2e0f29bc20d9b7b14e475e3874fc3f4ae1a58166e9a7be388,c9f8969a805526b2e0f29bc20d9b7b14e475e3874fc3f4ae1a58166e9a7be388,1615176230,WRAP,49648117673446200,49648117673446200,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xfec18996c36d02902e4c55bcfb7a1c73aa1500cd,0.0
321,WRAP-5043a407b56658bb72030803276b18a6cf5d5793322de097f51c9cd7b8a09e90,5043a407b56658bb72030803276b18a6cf5d5793322de097f51c9cd7b8a09e90,1614955805,WRAP,993390809063228791,993390809063228791,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xb60b2887c7f64ae49ecc939ecb48c985e9358f09,0.0
322,OTHER-db2c986163d283759d918c4c5a3461f39b4de0bf63a3344eab2cbf05e64d540b,db2c986163d283759d918c4c5a3461f39b4de0bf63a3344eab2cbf05e64d540b,1614199451,OTHER,,,0x,0.0,0x,0.0
323,WRAP-f406173c27a906773f4e0add0eccf0c2ef44f849d405d393d68bc89eccef1928,f406173c27a906773f4e0add0eccf0c2ef44f849d405d393d68bc89eccef1928,1614198194,WRAP,99572103060609015,99572103060609015,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0x9c767178528c8a205df63305ebda4bb6b147889b,0.0
324,UNWRAP-7917844e61fee088622ac6f04233a099fe37efa5ea72412c1919322be5e54a7e,7917844e61fee088622ac6f04233a099fe37efa5ea72412c1919322be5e54a7e,1614154142,UNWRAP,10000000000000000,10000000000000000,0xff002dae4b9a24a4512d89a9793a1ea794bc8c63,6.963027639793978e+16,0x0000000000000000000000000000000000000000,-7.388155125109074e+21
325,WRAP-33e92eb90651db99f9af4c40100122bdace71a7387685f34f19abf211cec76d4,33e92eb90651db99f9af4c40100122bdace71a7387685f34f19abf211cec76d4,1614154065,WRAP,9957210306060901,9957210306060901,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xff002dae4b9a24a4512d89a9793a1ea794bc8c63,6.963027639793978e+16
326,WRAP-3b558a6f04b3e441dd7d2dbe5a906af7178732052696059ea84f95cc47b062cc,3b558a6f04b3e441dd7d2dbe5a906af7178732052696059ea84f95cc47b062cc,1614153966,WRAP,9957210306060901,9957210306060901,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xff002dae4b9a24a4512d89a9793a1ea794bc8c63,6.963027639793978e+16
327,WRAP-3d1570d3feb5205253acf83470cc2cbb86516ecfb176e8232396f1c862d4b01d,3d1570d3feb5205253acf83470cc2cbb86516ecfb176e8232396f1c862d4b01d,1613757120,WRAP,99626629360729129,99626629360729129,0x0000000000000000000000000000000000000000,-7.388155125109074e+21,0xe19fc582dd93fa876cf4061eb5456f310144f57b,0.0
